"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDS25","OUT013",1836.27309829794
"FDZ22","OUT013",1406.88237836794
"FDZ20","OUT019",2135.60035701688
"FDD45","OUT010",-382.217227306797
"FDN03","OUT049",4084.364125527
"NCW30","OUT046",4026.78129622162
"FDY24","OUT027",2363.63731874975
"FDJ26","OUT019",1488.12641826724
"FDM15","OUT049",2606.82164852495
"NCW54","OUT027",2361.17479122366
"FDA23","OUT045",1554.60573007033
"FDA39","OUT019",-1181.91328100337
"FDZ12","OUT017",2420.4976624932
"NCB42","OUT046",1839.16754960602
"FDL16","OUT046",767.74244270826
"FDO24","OUT019",660.439926841666
"NCP42","OUT046",3054.67863584452
"FDR19","OUT018",2135.19681228976
"DRL01","OUT045",3628.22710408148
"FDV37","OUT046",3198.17185538309
"FDI41","OUT010",482.187257233991
"FDF58","OUT049",1117.56060899525
"NCF43","OUT018",1995.61444295835
"FDN02","OUT049",3355.18742475937
"NCP41","OUT035",1853.52305080438
"NCY17","OUT027",2164.76957554992
"FDL58","OUT027",5631.56034562372
"NCA30","OUT027",4395.01521268241
"FDE46","OUT018",2147.88596723938
"FDY38","OUT035",3842.31699292109
"NCH29","OUT027",2962.60251488944
"FDO20","OUT045",3972.04293785625
"FDP44","OUT018",1426.78055935872
"FDM02","OUT027",2944.47516537917
"FDJ14","OUT027",2815.37751707156
"FDH04","OUT010",-429.127413985904
"DRK23","OUT046",3961.49724425911
"NCW05","OUT046",1652.93312646332
"FDF12","OUT049",2453.48341040244
"FDL51","OUT019",1509.92985068191
"FDN03","OUT018",3722.65745323993
"DRJ37","OUT049",2505.70371638576
"FDM12","OUT019",1133.97119843067
"FDA16","OUT045",3429.25328581628
"NCB07","OUT017",3189.76079750921
"NCI17","OUT019",-386.344467477978
"FDR51","OUT046",2436.28159224267
"FDJ55","OUT045",3559.48534489965
"NCZ17","OUT013",691.634646959162
"FDU25","OUT013",1009.72320224309
"NCG18","OUT045",1587.53930630704
"DRM11","OUT017",4153.55421161519
"FDH16","OUT035",1638.06838627202
"FDZ04","OUT018",729.911225035829
"NCX53","OUT035",2417.14676631904
"FDX38","OUT027",2325.21225429275
"FDX09","OUT046",2819.77938749232
"NCW05","OUT018",1392.18012555221
"NCS41","OUT017",3027.56383523641
"FDI26","OUT046",2818.4375604206
"NCZ41","OUT027",3408.16043220931
"NCK06","OUT046",1904.03337480978
"FDX23","OUT027",3002.41611710993
"NCA42","OUT046",2502.27752425289
"FDC20","OUT049",1015.48496345732
"DRC49","OUT018",2025.86346361699
"FDX01","OUT013",1903.68382167688
"FDC08","OUT045",3545.42589469444
"FDC02","OUT017",4159.18964038917
"FDK10","OUT045",2807.04160679783
"DRC24","OUT013",2476.8266618541
"FDW16","OUT019",-361.246643996646
"NCU06","OUT018",3313.66529621302
"DRA59","OUT045",2872.17462296478
"FDR24","OUT019",-398.820777597654
"DRL35","OUT018",451.899497282467
"FDA49","OUT013",1426.48566160366
"NCC55","OUT046",636.266356796756
"DRD24","OUT019",408.323248560011
"NCE55","OUT049",2878.26866321549
"FDT33","OUT045",2666.90092215018
"NCT53","OUT013",2611.62296846627
"FDS26","OUT046",4090.87062183472
"FDL22","OUT018",1206.59270443455
"FDP44","OUT017",1827.66447576237
"FDC52","OUT018",2204.79835530546
"FDI53","OUT010",667.353483899828
"FDZ23","OUT046",3011.89128144055
"NCT18","OUT013",2921.82228566606
"FDR13","OUT046",1908.55208267509
"FDB09","OUT010",75.1246829958309
"FDZ60","OUT013",1739.62244758856
"FDB11","OUT046",3564.41812234559
"FDC10","OUT018",1665.68343248594
"FDW56","OUT035",3230.40789051643
"FDK14","OUT027",2821.22849447778
"DRE27","OUT027",2988.92999065049
"FDA38","OUT017",3893.71143495309
"FDT11","OUT045",2974.40161854456
"FDP15","OUT035",4205.33961012516
"FDV27","OUT035",1630.38381754781
"FDS36","OUT027",3234.41630895298
"FDY40","OUT027",2289.38859118289
"NCF19","OUT049",921.039873110056
"FDF53","OUT045",2854.03687936665
"FDS14","OUT027",3971.36231245077
"FDE56","OUT046",1053.21006621017
"FDZ19","OUT035",2970.01054508519
"FDZ46","OUT013",1808.09081703068
"FDR16","OUT046",3375.76320621902
"FDG29","OUT018",438.779914811448
"NCE30","OUT017",3465.54133015329
"FDZ40","OUT046",882.541506507418
"FDG58","OUT018",2258.35929199497
"DRH03","OUT013",1562.40633760378
"FDZ47","OUT045",1547.49868320525
"FDV04","OUT018",2269.61217694501
"FDZ10","OUT018",1717.33612659574
"FDG46","OUT017",1952.41882213212
"NCF07","OUT045",1517.79973092313
"FDY44","OUT035",3305.13371899851
"FDB21","OUT013",3840.45006875218
"FDS20","OUT035",3065.4213146378
"FDS49","OUT049",1406.87886188
"FDX55","OUT027",4939.88164352505
"NCQ02","OUT018",2691.61348905889
"FDR25","OUT013",4217.8687502729
"DRG39","OUT045",823.551624832685
"FDB46","OUT046",3410.47245846703
"NCC30","OUT018",2565.93474697765
"FDE58","OUT035",2036.09235058049
"FDC05","OUT019",1281.65755518734
"FDY15","OUT046",2547.43314823134
"FDG14","OUT046",2454.45543638698
"FDL08","OUT049",3957.21212395749
"FDQ47","OUT013",680.29106142553
"FDN12","OUT035",1897.57636529792
"FDW10","OUT013",2849.66798964459
"FDD02","OUT035",2015.68291244298
"FDX35","OUT010",1716.7702840226
"FDT35","OUT046",2748.83927413466
"DRN47","OUT019",988.082897339406
"FDB11","OUT010",1644.71906951697
"FDN20","OUT045",2636.95491668198
"FDB59","OUT035",3310.92125165879
"FDJ58","OUT045",2721.64100733511
"FDU60","OUT046",2726.63754720044
"FDS03","OUT049",1167.81398544467
"FDU40","OUT019",1161.47603882425
"DRH15","OUT049",862.724492518295
"FDD04","OUT027",3779.53086810838
"FDQ01","OUT046",4001.66113231375
"FDF28","OUT035",2167.82883951735
"FDD22","OUT010",-136.173059623873
"FDY19","OUT046",1876.95915315357
"FDN33","OUT035",1660.03169192019
"FDV36","OUT035",2140.93273501377
"FDW01","OUT010",533.694341979882
"FDJ28","OUT049",3168.94262415369
"FDB17","OUT035",3011.38232147767
"FDM40","OUT049",2354.90424785235
"FDV46","OUT045",2195.56647606791
"FDQ44","OUT049",1999.1919976007
"NCD42","OUT046",640.9088551554
"DRH37","OUT046",2606.09124201758
"FDR10","OUT018",2348.30956707498
"NCD06","OUT027",2206.51682805916
"FDI53","OUT046",2607.33549005388
"FDG16","OUT035",3563.60449807748
"DRB25","OUT046",1701.21479470642
"FDY09","OUT046",2802.65503163805
"FDX48","OUT045",2432.91256352965
"FDC03","OUT010",1246.25549777007
"FDT47","OUT035",1730.80579352264
"FDW44","OUT027",4241.45271555814
"FDT24","OUT017",1376.04807231198
"FDT12","OUT019",1723.943624317
"NCS38","OUT035",1922.82849942612
"FDO39","OUT035",3083.5963107343
"FDA13","OUT046",670.757871017945
"FDO48","OUT035",3688.54593984434
"DRJ01","OUT017",2608.11657086092
"FDD53","OUT018",417.72202271571
"NCT05","OUT049",4118.99562894259
"FDQ51","OUT045",761.92993004364
"FDU60","OUT013",2734.3804987642
"FDC59","OUT046",1042.13772390659
"FDP36","OUT035",1048.42028382285
"NCM19","OUT017",1864.71694360232
"FDL16","OUT035",884.855846644247
"FDE50","OUT018",2756.9617477786
"NCR18","OUT013",771.105019386949
"NCD30","OUT035",1689.90029332016
"FDH31","OUT013",1711.384525399
"FDD56","OUT019",906.812659871998
"FDC47","OUT049",3712.45788854855
"FDZ21","OUT045",1499.69971734697
"FDM01","OUT049",1787.84509691455
"FDF24","OUT013",1437.61436687199
"FDW23","OUT017",769.025574790258
"FDY52","OUT018",718.323615283961
"DRH37","OUT027",4048.98387280888
"DRO47","OUT027",3234.31636005056
"FDR25","OUT049",4312.0078347463
"FDQ24","OUT027",5403.08017060565
"DRJ51","OUT018",3363.22161471464
"NCU06","OUT035",3749.03374663165
"NCV18","OUT018",1026.33207637484
"NCC06","OUT027",3443.61768702969
"FDZ01","OUT018",1452.3154882981
"FDT14","OUT017",2059.15795724947
"FDD11","OUT019",2086.80360018373
"FDN09","OUT017",3955.5434614197
"NCO18","OUT010",911.57291891307
"FDZ50","OUT045",2912.60158562318
"FDS44","OUT013",3848.99050956734
"FDI36","OUT045",3116.35731989448
"FDA26","OUT010",1577.63485870546
"NCY53","OUT049",1856.21792744974
"FDF32","OUT049",3273.17865757937
"FDF59","OUT010",78.7434562619517
"FDB20","OUT046",1275.70191925114
"DRH11","OUT035",1043.38466316545
"FDT03","OUT049",3061.83631930875
"NCH06","OUT035",3989.93809165773
"FDR55","OUT049",3130.87876764682
"FDI10","OUT035",2919.71139580386
"FDZ12","OUT045",2205.42479569244
"FDM12","OUT049",3122.0575079799
"DRB25","OUT045",1637.26192996933
"NCS41","OUT013",2926.03205242127
"NCT53","OUT049",2658.39635508803
"NCD55","OUT013",714.407451977051
"FDY08","OUT049",2414.73178190606
"NCP55","OUT049",979.378911575654
"FDA33","OUT013",2401.38534452845
"FDQ33","OUT013",2420.04002950749
"FDE45","OUT027",4337.72496574898
"FDT26","OUT013",1993.74890925655
"NCV53","OUT049",3849.98124972979
"FDK60","OUT027",3054.84194245713
"NCJ29","OUT046",1355.45698491566
"FDI15","OUT045",4104.65682493626
"FDX21","OUT013",1778.93763481552
"FDV49","OUT019",2257.98362063961
"DRO59","OUT046",1261.69548459378
"FDZ14","OUT045",1927.21792158542
"FDP32","OUT027",3442.18256357418
"FDC33","OUT017",3309.43521241939
"FDT14","OUT010",47.2295621072462
"NCN54","OUT027",2713.20216300451
"FDR57","OUT027",3967.7881047983
"DRK12","OUT046",591.323889519554
"FDX52","OUT049",3242.38592837547
"FDX08","OUT010",973.020829915725
"FDP10","OUT010",-261.663279245307
"NCP50","OUT045",1208.28326796233
"NCL06","OUT013",4100.27583139989
"FDP25","OUT013",3510.78003253581
"FDE53","OUT013",1719.18165086675
"FDL27","OUT017",1179.83791854515
"FDC35","OUT049",3368.7733882563
"DRJ47","OUT010",799.154103889501
"FDD16","OUT018",966.191103627437
"NCN42","OUT049",2438.91296837795
"FDC38","OUT027",3535.53958835876
"NCO07","OUT045",3276.55923831528
"FDQ20","OUT049",801.861870843957
"FDI32","OUT046",1789.56686983668
"FDN20","OUT010",819.505825261795
"DRJ51","OUT027",5070.89786111425
"FDU08","OUT045",1532.28552447158
"DRN37","OUT019",745.410892100276
"FDD05","OUT010",17.173498084851
"FDW15","OUT046",2452.45935653365
"FDI52","OUT046",1950.45033712958
"DRM11","OUT049",4179.09140677401
"NCO06","OUT045",467.259485800405
"FDU38","OUT049",3138.7977919537
"FDU59","OUT018",2296.92464510093
"FDJ10","OUT046",2235.78797696363
"FDM13","OUT049",2193.49590196862
"NCJ30","OUT019",730.417212071796
"FDM45","OUT018",1687.90126098368
"FDP36","OUT045",806.629341494351
"NCD30","OUT010",-373.774374900135
"FDN48","OUT017",1624.08414376805
"FDY32","OUT049",2673.36748215931
"FDU47","OUT046",2336.3626260994
"FDF17","OUT019",1217.95732993927
"FDP34","OUT017",2608.24505245685
"FDA47","OUT049",2749.41176364355
"DRD27","OUT027",3035.20880263084
"FDW38","OUT045",840.892604001656
"FDZ15","OUT019",39.8025286609566
"FDZ03","OUT027",4486.74579400122
"NCN19","OUT049",3092.18297282672
"FDG02","OUT035",3174.15165524913
"FDS31","OUT035",3114.46038021425
"FDW43","OUT019",1757.27427638195
"FDZ47","OUT010",-298.894170327213
"FDO57","OUT017",2653.14109589281
"NCL07","OUT013",699.956157516584
"NCV42","OUT013",1766.87118107255
"FDP40","OUT017",1906.29294456395
"FDP48","OUT019",1075.86823393242
"FDH21","OUT017",2699.13448570244
"NCP02","OUT049",1043.25338224166
"FDK24","OUT049",868.200299928229
"FDC41","OUT045",1163.47143178141
"FDF08","OUT017",1566.7914567234
"FDO49","OUT017",1033.70471057053
"FDS56","OUT027",5591.73093695321
"FDX46","OUT018",749.313715255625
"FDQ07","OUT013",3567.79055586824
"FDC32","OUT010",-436.193306890581
"FDT21","OUT019",2008.55026110151
"FDG58","OUT045",2461.00132795879
"FDW14","OUT049",1559.70265373035
"DRA12","OUT027",3706.65164603026
"FDV27","OUT013",1529.54579908652
"DRD25","OUT013",1784.00742815247
"DRF48","OUT027",4376.71090366812
"FDX24","OUT017",1614.08176803939
"DRJ51","OUT046",3624.97928294066
"FDE45","OUT045",2824.9528005117
"FDE14","OUT046",1677.7576253834
"FDG53","OUT045",2173.52000956589
"FDT08","OUT046",2419.39629679271
"DRC27","OUT027",5345.47354278831
"FDG20","OUT035",3005.77773614632
"FDC21","OUT046",1793.98733466374
"FDV31","OUT018",2557.91136290189
"FDB58","OUT045",2265.33058182951
"FDV23","OUT046",1983.83423989868
"FDA25","OUT019",-220.831308229827
"FDC15","OUT046",2527.86825196438
"FDU47","OUT049",2389.69289074448
"FDE23","OUT013",846.010386020846
"FDS08","OUT013",2845.69712115241
"FDW03","OUT027",3164.94400615384
"FDJ60","OUT018",2369.64534759271
"FDM34","OUT017",2132.39282445984
"FDW33","OUT013",1712.44346621204
"FDZ40","OUT013",932.410683059141
"FDE33","OUT018",1092.45434552556
"NCC06","OUT010",81.3425834712661
"FDU11","OUT046",1869.28036013634
"FDL44","OUT017",2732.98869895727
"NCZ29","OUT017",2092.62031189215
"FDG28","OUT010",1994.87659674301
"FDL12","OUT018",714.792088532739
"FDD52","OUT017",1865.19310616321
"FDO15","OUT013",1297.30616711545
"NCN29","OUT027",2261.51712978167
"FDW36","OUT013",1760.25747243601
"FDB21","OUT046",3771.50324533039
"FDZ28","OUT013",2096.75088240979
"FDY10","OUT035",1964.02484031906
"DRG39","OUT017",982.512248395465
"FDN28","OUT013",1707.8102440436
"FDV15","OUT035",1819.84004625846
"DRI13","OUT035",3580.695244314
"FDH20","OUT046",1612.81224713792
"FDY51","OUT013",3528.44117235427
"FDE16","OUT013",3328.72335601922
"FDX40","OUT018",378.626312419214
"FDC48","OUT018",1062.4422753207
"FDS14","OUT046",2511.82376123073
"FDX56","OUT017",3459.61820557905
"FDI10","OUT046",2766.16497754318
"FDI14","OUT013",2326.72132532681
"DRM48","OUT013",640.484171761564
"NCH07","OUT027",3971.34474342507
"FDY26","OUT013",3414.5811207384
"FDD02","OUT027",3341.11896103744
"FDM12","OUT046",3029.68689576169
"DRF01","OUT010",346.957934839588
"FDV36","OUT046",2000.98217502312
"DRI59","OUT013",3550.66533978535
"FDV03","OUT018",2247.96919282086
"FDO39","OUT017",3044.67080511268
"NCB07","OUT018",2829.42374301823
"FDH38","OUT027",3293.05894142083
"FDZ13","OUT035",991.387951795669
"NCZ30","OUT046",1912.41578861298
"NCA06","OUT035",710.708318463227
"FDB04","OUT049",1572.85704844768
"FDN50","OUT013",1581.27308407581
"NCG06","OUT049",4125.37921544165
"NCY17","OUT018",430.238225588855
"FDC23","OUT046",2851.81872630923
"FDK33","OUT049",3461.02522073505
"FDR03","OUT049",3463.41631536004
"FDZ07","OUT045",996.20078830539
"FDO38","OUT013",1316.25489851607
"FDS59","OUT046",1790.85271425432
"DRM11","OUT019",2155.38020149395
"FDX52","OUT027",4588.28140208016
"DRJ35","OUT018",680.04676600522
"NCP53","OUT046",3763.48664262858
"FDW15","OUT019",552.87358042559
"DRI47","OUT045",2245.5696120972
"DRZ11","OUT035",2107.32177876032
"FDS02","OUT013",3187.36555994916
"DRD49","OUT018",3442.78282252231
"FDW38","OUT049",982.989176764811
"FDR21","OUT019",918.782278515604
"FDE40","OUT013",1101.00061145563
"FDI02","OUT045",1729.34939363386
"FDQ04","OUT045",611.51998494131
"FDY14","OUT017",4293.59891176666
"NCT54","OUT046",1524.61490664907
"DRD25","OUT017",1849.18813008134
"DRE01","OUT045",3707.41182317405
"FDJ12","OUT010",1441.39895580621
"NCZ05","OUT049",1739.87855871326
"DRB25","OUT019",-179.893037828535
"NCC31","OUT045",2437.4557134284
"FDM16","OUT045",1230.26276190245
"DRG11","OUT049",1756.89547911306
"FDV24","OUT027",3811.33108035566
"FDV43","OUT046",763.783300019947
"FDG05","OUT018",2255.99717428104
"FDV23","OUT010",63.3361506586158
"FDI58","OUT018",1247.82195905247
"FDQ11","OUT017",4193.19078761974
"FDC05","OUT027",4622.91359651567
"FDF40","OUT013",3987.5322827926
"FDU02","OUT018",3334.67901474795
"FDT32","OUT013",3044.09090599224
"NCF06","OUT017",4178.87993430443
"FDT46","OUT013",892.050455384952
"FDR58","OUT010",-441.399143252747
"FDY04","OUT046",2640.55308568251
"FDT58","OUT045",2592.75160831747
"FDE46","OUT049",2541.52659104552
"DRH11","OUT017",986.851671061197
"DRI51","OUT046",2731.45252172186
"FDC35","OUT017",3336.71303488284
"FDP45","OUT035",4168.22302253314
"FDC45","OUT017",2803.1222240435
"FDU01","OUT045",2900.92025538351
"FDJ53","OUT010",1.38047381410312
"FDJ46","OUT017",2880.41337408847
"FDX07","OUT013",3031.39816421718
"NCI30","OUT049",3971.66740428881
"FDE47","OUT027",3420.30478995041
"FDV48","OUT045",1269.44964113521
"FDN16","OUT019",-210.905095148809
"FDM52","OUT013",2397.46462029005
"FDA32","OUT027",4913.6297717348
"FDH05","OUT017",3798.69372543328
"FDW25","OUT010",-517.482085421592
"FDQ09","OUT046",1807.40888725385
"NCM17","OUT010",-1166.61866585141
"DRM59","OUT046",2451.74064076891
"FDV47","OUT027",2833.74605763662
"DRE15","OUT035",1388.79169827267
"FDS25","OUT010",-175.675419693686
"NCZ05","OUT018",1377.69417782827
"NCV05","OUT019",575.767650568303
"DRM37","OUT046",3097.88500682727
"FDV58","OUT027",4504.35834342556
"FDN22","OUT027",5448.16442151073
"NCO06","OUT049",637.949949404546
"FDT56","OUT019",-905.39364061805
"FDM02","OUT013",1508.43720461609
"FDA09","OUT046",2901.14838730086
"NCC06","OUT035",2122.60991670686
"NCL54","OUT049",2884.74420287223
"NCB55","OUT017",1019.1576406295
"FDB12","OUT017",1824.51074412013
"NCA54","OUT049",2931.97154735823
"NCS38","OUT049",1910.91211147304
"FDC02","OUT049",4165.34885102501
"FDK44","OUT019",860.232263445712
"FDE16","OUT035",3435.0034762645
"NCS05","OUT035",2227.56180888804
"FDZ59","OUT045",2615.77501653227
"FDI20","OUT017",3483.06281011274
"FDQ14","OUT046",2441.85696624402
"FDF53","OUT017",3010.29835204508
"FDW25","OUT017",1471.6652265415
"NCQ43","OUT010",-238.623362562146
"FDX52","OUT013",3136.31107444295
"FDE28","OUT045",3564.15713834505
"FDN15","OUT017",2363.15257533119
"FDO28","OUT017",1974.06301081444
"FDQ33","OUT045",2358.82167682569
"FDM22","OUT010",-980.003623610241
"FDJ03","OUT017",974.837409135239
"FDI16","OUT045",840.674964868967
"FDI09","OUT027",5269.04004254042
"FDX55","OUT013",3493.86662330205
"FDS23","OUT027",3437.73254422767
"DRC12","OUT045",2961.83927911106
"FDH41","OUT049",3505.38218677601
"FDN01","OUT013",2832.17835770512
"FDV55","OUT045",2262.11479365531
"NCJ19","OUT013",900.40592240242
"NCY29","OUT010",-1028.09833513857
"FDP03","OUT018",1696.53172589041
"FDZ52","OUT045",1674.72463215949
"FDH31","OUT010",-212.435379620119
"FDQ19","OUT018",3586.70418114964
"FDS15","OUT035",1893.40579437622
"FDN32","OUT017",3031.6750936143
"FDH32","OUT049",1700.75685059443
"FDF33","OUT017",1873.8251447792
"FDJ22","OUT046",3017.68119626448
"FDG56","OUT010",-856.673276310945
"FDC05","OUT046",3147.95761026277
"FDK09","OUT013",3615.75701823093
"NCV29","OUT045",2741.59260393676
"NCC43","OUT019",1999.61653372126
"NCA42","OUT049",2587.16268003037
"FDC10","OUT046",1921.90313982984
"FDC16","OUT013",1528.92785067168
"NCL17","OUT013",2272.87670947082
"FDA51","OUT035",1995.83330608435
"FDW01","OUT017",2556.96295661343
"NCF30","OUT045",1914.26132040583
"FDN49","OUT013",782.821648599481
"FDY20","OUT045",1447.72066556365
"FDC15","OUT045",2427.63064508855
"FDY24","OUT046",878.80392410828
"NCG43","OUT017",1587.3468738592
"FDA48","OUT013",3548.1610645522
"NCF55","OUT017",741.925270985331
"FDL38","OUT049",1610.09374578944
"NCQ29","OUT018",3771.21747160782
"FDC34","OUT017",2634.07053124233
"FDP36","OUT027",2354.45932332868
"FDN50","OUT010",-349.413961628598
"FDO23","OUT049",1612.59595808321
"FDT56","OUT013",1018.09219219788
"FDT13","OUT027",4461.42745287665
"FDZ03","OUT013",3071.33782897815
"FDQ03","OUT010",1847.388087037
"FDU44","OUT045",2581.78964127632
"FDD03","OUT049",3759.72813395057
"NCH30","OUT013",1793.54731009591
"FDS60","OUT010",939.566852353978
"FDG08","OUT046",2780.16865474436
"FDX38","OUT017",967.475343480274
"FDD22","OUT017",1905.07835295933
"FDW51","OUT013",3405.86301148595
"FDL09","OUT017",2823.98334981401
"FDZ60","OUT045",1627.2776655021
"NCH07","OUT046",2528.38107354078
"NCQ41","OUT049",3214.8903975686
"FDW04","OUT049",2165.78815418436
"FDI08","OUT027",5423.32557412564
"FDR19","OUT019",495.357045632987
"FDV13","OUT046",1447.14277206335
"FDB52","OUT017",4162.7324952704
"FDZ48","OUT027",3221.89154341291
"NCO14","OUT049",862.497799625758
"FDZ50","OUT013",3025.23492755719
"FDN27","OUT019",-39.0684029219577
"FDQ60","OUT013",1977.41541198114
"FDR49","OUT017",873.096147578765
"DRJ35","OUT027",2448.24502225949
"DRI49","OUT017",1409.65742228871
"FDB47","OUT017",3422.71792958427
"FDP37","OUT010",69.7255070366973
"FDR26","OUT049",2910.87252607292
"FDY31","OUT019",447.533217707163
"FDC11","OUT045",1347.14339025857
"DRP47","OUT035",4055.52881627685
"NCY54","OUT018",2408.76171789903
"FDR27","OUT046",2141.65991124703
"FDQ21","OUT019",38.0503510665019
"NCQ29","OUT035",4242.09201718904
"FDJ02","OUT046",2414.76046493928
"FDE21","OUT018",1571.34060888171
"FDM39","OUT046",2840.95740858051
"FDZ01","OUT017",1792.72559387644
"NCB19","OUT018",1090.63970662676
"FDU03","OUT046",2935.83198673018
"FDP27","OUT049",3082.67995458591
"DRF01","OUT045",2210.56810608643
"FDM03","OUT049",1825.75043275371
"FDV01","OUT046",2525.77452553503
"FDS16","OUT046",2396.46575894677
"FDO45","OUT035",1642.83370122753
"NCX06","OUT035",3011.06584141688
"FDP13","OUT046",711.486537558592
"NCR38","OUT018",3665.51437742118
"FDA01","OUT013",1011.18785151101
